owner	score	last_edit_date	last_activity_date	creation_date	post_type	post_id	link
{'reputation': 4457, 'user_id': 5664434, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://lh6.googleusercontent.com/-Ws_m-ConuqI/AAAAAAAAAAI/AAAAAAAAAAA/yJVKiI7N47Q/photo.jpg?sz=128', 'display_name': 'marzelin', 'link': 'https://stackoverflow.com/users/5664434/marzelin'}	1		1500833008	1500833008	answer	45268300	https://stackoverflow.com/a/45268300
{'reputation': 88, 'user_id': 5208460, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f1b45bc9c8857f3d6cdf307855177ee?s=128&d=identicon&r=PG&f=1', 'display_name': 'Subendra Sharma', 'link': 'https://stackoverflow.com/users/5208460/subendra-sharma'}	0		1500832829	1500832829	answer	45268271	https://stackoverflow.com/a/45268271
{'reputation': 487, 'user_id': 8353019, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d3de43e53c320f575688aed38d404647?s=128&d=identicon&r=PG&f=1', 'display_name': 'vicky patel', 'link': 'https://stackoverflow.com/users/8353019/vicky-patel'}	0		1500811098	1500811098	answer	45264823	https://stackoverflow.com/a/45264823
{'reputation': 139, 'user_id': 6124708, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/10208875610744499/picture?type=large', 'display_name': 'Quentin Lerebours', 'link': 'https://stackoverflow.com/users/6124708/quentin-lerebours'}	2		1500802681	1500802681	answer	45263625	https://stackoverflow.com/a/45263625
{'reputation': 821, 'user_id': 5647049, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/f380d17c6cc3da5c094766a62b4c0f9f?s=128&d=identicon&r=PG&f=1', 'display_name': 'Talha Abrar', 'link': 'https://stackoverflow.com/users/5647049/talha-abrar'}	0		1500802448	1500802448	answer	45263589	https://stackoverflow.com/a/45263589
{'reputation': 9729, 'user_id': 7079025, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/W9IJT.jpg?s=128&g=1', 'display_name': 'Shiladitya', 'link': 'https://stackoverflow.com/users/7079025/shiladitya'}	0		1500801542	1500801542	answer	45263469	https://stackoverflow.com/a/45263469
{'reputation': 13, 'user_id': 7177498, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a35c3b383feded57cfa546ba79fece5f?s=128&d=identicon&r=PG&f=1', 'display_name': 'Nicolas Lamblin', 'link': 'https://stackoverflow.com/users/7177498/nicolas-lamblin'}	0		1500801467	1500801467	answer	45263459	https://stackoverflow.com/a/45263459
{'reputation': 40242, 'user_id': 5641669, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/6880a3612ebd3c531f43587a05f3a964?s=128&d=identicon&r=PG&f=1', 'display_name': 'Johannes', 'link': 'https://stackoverflow.com/users/5641669/johannes'}	0	1500450309.0	1500450309	1500422749	answer	45178940	https://stackoverflow.com/a/45178940
{'reputation': 1419, 'user_id': 7996196, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/r441d.jpg?s=128&g=1', 'display_name': 'Sourabh Somani', 'link': 'https://stackoverflow.com/users/7996196/sourabh-somani'}	0	1500450299.0	1500450299	1500421567	answer	45178795	https://stackoverflow.com/a/45178795
{'reputation': 1848, 'user_id': 6542267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9b3b4fc3350f13c8d7074cc7dbd2c8d5?s=128&d=identicon&r=PG&f=1', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/6542267/mark'}	1		1499995886	1499995886	answer	45093222	https://stackoverflow.com/a/45093222
{'reputation': 330, 'user_id': 2848941, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/EsfVC.jpg?s=128&g=1', 'display_name': 'Julix', 'link': 'https://stackoverflow.com/users/2848941/julix'}	1		1499989628	1499989628	answer	45092550	https://stackoverflow.com/a/45092550
{'reputation': 4600, 'user_id': 440646, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/100a92bf127fb31cfd90962ac793baf5?s=128&d=identicon&r=PG', 'display_name': 'resting', 'link': 'https://stackoverflow.com/users/440646/resting'}	2		1499989471	1499989471	answer	45092530	https://stackoverflow.com/a/45092530
{'reputation': 40242, 'user_id': 5641669, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/6880a3612ebd3c531f43587a05f3a964?s=128&d=identicon&r=PG&f=1', 'display_name': 'Johannes', 'link': 'https://stackoverflow.com/users/5641669/johannes'}	1		1499987951	1499987951	answer	45092325	https://stackoverflow.com/a/45092325
{'reputation': 7663, 'user_id': 3844188, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/dwJWB.jpg?s=128&g=1', 'display_name': 'Chiller', 'link': 'https://stackoverflow.com/users/3844188/chiller'}	2		1499764719	1499764719	answer	45030333	https://stackoverflow.com/a/45030333
{'reputation': 139910, 'user_id': 462627, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f0285ad1973e938e2d2f40254c247f6f?s=128&d=identicon&r=PG', 'display_name': 'Praveen Kumar Purushothaman', 'link': 'https://stackoverflow.com/users/462627/praveen-kumar-purushothaman'}	1		1499764636	1499764636	answer	45030302	https://stackoverflow.com/a/45030302
{'reputation': 89, 'user_id': 7043325, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://lh5.googleusercontent.com/-OJORKIfiqt4/AAAAAAAAAAI/AAAAAAAAAD4/bnkvDoPjpzw/photo.jpg?sz=128', 'display_name': 'Tim Akgayev', 'link': 'https://stackoverflow.com/users/7043325/tim-akgayev'}	1		1499707110	1499707110	answer	45018098	https://stackoverflow.com/a/45018098
{'reputation': 556, 'user_id': 8250186, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/378beb89424993331ab6019eab150efd?s=128&d=identicon&r=PG&f=1', 'display_name': 'Tejasvi Karne', 'link': 'https://stackoverflow.com/users/8250186/tejasvi-karne'}	2	1499334681.0	1499334681	1499279554	answer	44933581	https://stackoverflow.com/a/44933581
{'reputation': 1480, 'user_id': 1234260, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/079db36cc2e4ffb9bcd30f4da32c24ae?s=128&d=identicon&r=PG', 'display_name': 'williamli', 'link': 'https://stackoverflow.com/users/1234260/williamli'}	1	1499280634.0	1499280634	1499279781	answer	44933644	https://stackoverflow.com/a/44933644
{'reputation': 11708, 'user_id': 4878695, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Gyj5i.jpg?s=128&g=1', 'display_name': 'DavidDomain', 'link': 'https://stackoverflow.com/users/4878695/daviddomain'}	1	1499279894.0	1499279894	1499279433	answer	44933552	https://stackoverflow.com/a/44933552
{'reputation': 653, 'user_id': 1846087, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/T3PxY.jpg?s=128&g=1', 'display_name': 'wahdan', 'link': 'https://stackoverflow.com/users/1846087/wahdan'}	3	1498919443.0	1498919443	1498918473	answer	44861890	https://stackoverflow.com/a/44861890
{'reputation': 5707, 'user_id': 2542525, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SJz4a.jpg?s=128&g=1', 'display_name': 'Himanshu Upadhyay', 'link': 'https://stackoverflow.com/users/2542525/himanshu-upadhyay'}	1		1498919219	1498919219	answer	44862017	https://stackoverflow.com/a/44862017
{'reputation': 612, 'user_id': 6932159, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-vfrN2NAHGyw/AAAAAAAAAAI/AAAAAAAAAB8/vPBAVFHFSPY/photo.jpg?sz=128', 'display_name': 'Kanstantsin Arlouski', 'link': 'https://stackoverflow.com/users/6932159/kanstantsin-arlouski'}	1	1498673845.0	1498673845	1498660236	answer	44805457	https://stackoverflow.com/a/44805457
{'reputation': 108, 'user_id': 7945532, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/13060d7fae629b98eada9cb26683bd32?s=128&d=identicon&r=PG&f=1', 'display_name': 'UghThatGUyAgain', 'link': 'https://stackoverflow.com/users/7945532/ughthatguyagain'}	0	1498660725.0	1498660725	1498658899	answer	44804887	https://stackoverflow.com/a/44804887
{'reputation': 2128, 'user_id': 1819684, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Rh5yA.png?s=128&g=1', 'display_name': 'gforce301', 'link': 'https://stackoverflow.com/users/1819684/gforce301'}	0		1498574705	1498574705	answer	44783274	https://stackoverflow.com/a/44783274
{'reputation': 368, 'user_id': 2473752, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/L0X3Y.jpg?s=128&g=1', 'display_name': 'Arun', 'link': 'https://stackoverflow.com/users/2473752/arun'}	2		1498574260	1498574260	answer	44783103	https://stackoverflow.com/a/44783103
{'reputation': 1003, 'user_id': 7947689, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/386315643bf8c34091e30d78a1dc56ff?s=128&d=identicon&r=PG&f=1', 'display_name': 'Raj', 'link': 'https://stackoverflow.com/users/7947689/raj'}	0		1498486649	1498486649	answer	44761824	https://stackoverflow.com/a/44761824
{'reputation': 81, 'user_id': 2406211, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37646b45c83c73730e1e639e80e2ab8b?s=128&d=identicon&r=PG', 'display_name': 'Sanspoof', 'link': 'https://stackoverflow.com/users/2406211/sanspoof'}	2		1498047984	1498047984	answer	44676106	https://stackoverflow.com/a/44676106
{'reputation': 1137, 'user_id': 7654873, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-BHgaNV0NJBE/AAAAAAAAAAI/AAAAAAAAAGw/j0zi0xKBa7M/photo.jpg?sz=128', 'display_name': 'sumit chauhan', 'link': 'https://stackoverflow.com/users/7654873/sumit-chauhan'}	0		1498047825	1498047825	answer	44676047	https://stackoverflow.com/a/44676047
{'reputation': 9220, 'user_id': 2932476, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NGiMv.png?s=128&g=1', 'display_name': 'Springer F', 'link': 'https://stackoverflow.com/users/2932476/springer-f'}	1	1496916229.0	1496916229	1496912541	answer	44431217	https://stackoverflow.com/a/44431217
{'reputation': 26, 'user_id': 3895033, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/174bc9e7768f698dbc6df9d1999fed36?s=128&d=identicon&r=PG&f=1', 'display_name': 'StoneeFree', 'link': 'https://stackoverflow.com/users/3895033/stoneefree'}	1		1496912731	1496912731	answer	44431275	https://stackoverflow.com/a/44431275
{'reputation': 153, 'user_id': 6247556, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/e4fRu.jpg?s=128&g=1', 'display_name': 'Shehzad', 'link': 'https://stackoverflow.com/users/6247556/shehzad'}	0		1496703905	1496703905	answer	44378980	https://stackoverflow.com/a/44378980
{'reputation': 4557, 'user_id': 4336685, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-eJjcaH37STw/AAAAAAAAAAI/AAAAAAAAAKk/d8_6pgMfpIo/photo.jpg?sz=128', 'display_name': 'Roumelis George', 'link': 'https://stackoverflow.com/users/4336685/roumelis-george'}	0		1496388553	1496388553	answer	44323201	https://stackoverflow.com/a/44323201
{'reputation': 2066, 'user_id': 2904249, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/F1b11.jpg?s=128&g=1', 'display_name': 'Michał Sałaciński', 'link': 'https://stackoverflow.com/users/2904249/micha%c5%82-sa%c5%82aci%c5%84ski'}	1	1496330588.0	1496330588	1496329543	answer	44311157	https://stackoverflow.com/a/44311157
{'reputation': 33, 'user_id': 5835777, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yi3X3.jpg?s=128&g=1', 'display_name': 'Eggib', 'link': 'https://stackoverflow.com/users/5835777/eggib'}	0		1496155074	1496155074	answer	44265254	https://stackoverflow.com/a/44265254
{'reputation': 416, 'user_id': 2354493, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/37bd27444b889b82ae4a758cb3a6cc98?s=128&d=identicon&r=PG', 'display_name': 'Legarndary', 'link': 'https://stackoverflow.com/users/2354493/legarndary'}	1		1496148346	1496148346	answer	44262686	https://stackoverflow.com/a/44262686
{'reputation': 4927, 'user_id': 2315360, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/O2qZ0.jpg?s=128&g=1', 'display_name': 'George', 'link': 'https://stackoverflow.com/users/2315360/george'}	3		1495703415	1495703415	answer	44176618	https://stackoverflow.com/a/44176618
{'reputation': 499, 'user_id': 5412657, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-jNWeu79wr1M/AAAAAAAAAAI/AAAAAAAAAFI/3E6PC1BSTm0/photo.jpg?sz=128', 'display_name': 'Awadhesh verma', 'link': 'https://stackoverflow.com/users/5412657/awadhesh-verma'}	0		1495517312	1495517312	answer	44126466	https://stackoverflow.com/a/44126466
{'reputation': 853, 'user_id': 4315422, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Iy92n.jpg?s=128&g=1', 'display_name': 'Ranjeet Singh', 'link': 'https://stackoverflow.com/users/4315422/ranjeet-singh'}	1		1495267290	1495267290	answer	44083407	https://stackoverflow.com/a/44083407
{'reputation': 59, 'user_id': 8033577, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db514a0d812dc1c831edaeaac1581ef5?s=128&d=identicon&r=PG&f=1', 'display_name': 'MikeyT', 'link': 'https://stackoverflow.com/users/8033577/mikeyt'}	0		1495266773	1495266773	answer	44083337	https://stackoverflow.com/a/44083337
{'reputation': 15, 'user_id': 7099639, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://graph.facebook.com/1263413120348193/picture?type=large', 'display_name': 'Brendon Grundlingh', 'link': 'https://stackoverflow.com/users/7099639/brendon-grundlingh'}	0		1495009937	1495009937	answer	44019545	https://stackoverflow.com/a/44019545
{'reputation': 3958, 'user_id': 1336174, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b42add04645d88c0bb4ff660e7e6b82?s=128&d=identicon&r=PG', 'display_name': 'Douwe de Haan', 'link': 'https://stackoverflow.com/users/1336174/douwe-de-haan'}	1	1494946473.0	1494946473	1494943808	answer	44003853	https://stackoverflow.com/a/44003853
{'reputation': 9141, 'user_id': 4739018, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/UCKhz.jpg?s=128&g=1', 'display_name': 'Dalin Huang', 'link': 'https://stackoverflow.com/users/4739018/dalin-huang'}	0	1494879649.0	1494879649	1494879095	answer	43988005	https://stackoverflow.com/a/43988005
{'reputation': 44649, 'user_id': 1123505, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2C22p.jpg?s=128&g=1', 'display_name': 'Michael Coker', 'link': 'https://stackoverflow.com/users/1123505/michael-coker'}	0		1494878892	1494878892	answer	43987947	https://stackoverflow.com/a/43987947
{'reputation': 82632, 'user_id': 5260024, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XxSHe.jpg?s=128&g=1', 'display_name': 'Jonas Wilms', 'link': 'https://stackoverflow.com/users/5260024/jonas-wilms'}	0	1495542874.0	1494878741	1494878741	answer	43987911	https://stackoverflow.com/a/43987911
{'reputation': 4077, 'user_id': 7011496, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af243929988bb50223929fa31530a192?s=128&d=identicon&r=PG&f=1', 'display_name': 'XYZ', 'link': 'https://stackoverflow.com/users/7011496/xyz'}	1		1494518793	1494518793	answer	43920594	https://stackoverflow.com/a/43920594
{'reputation': 2885, 'user_id': 3377049, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/Dpd0U.jpg?s=128&g=1', 'display_name': 'Hastig Zusammenstellen', 'link': 'https://stackoverflow.com/users/3377049/hastig-zusammenstellen'}	1	1494403308.0	1494403308	1494287280	answer	43858888	https://stackoverflow.com/a/43858888
{'reputation': 11651, 'user_id': 3132019, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100002189201181/picture?type=large', 'display_name': 'Gerard', 'link': 'https://stackoverflow.com/users/3132019/gerard'}	1	1494330899.0	1494330899	1494330286	answer	43868933	https://stackoverflow.com/a/43868933
{'reputation': 1106, 'user_id': 194533, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/bd71b5b2153ca08be64eee6cf193fd70?s=128&d=identicon&r=PG', 'display_name': 'klemens', 'link': 'https://stackoverflow.com/users/194533/klemens'}	0		1494324788	1494324788	answer	43867041	https://stackoverflow.com/a/43867041
{'reputation': 558, 'user_id': 5528050, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/042147048891864e89e7c7671e3d21f4?s=128&d=identicon&r=PG&f=1', 'display_name': 'Abi', 'link': 'https://stackoverflow.com/users/5528050/abi'}	0		1494319137	1494319137	answer	43865022	https://stackoverflow.com/a/43865022
{'reputation': 4938, 'user_id': 1685157, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/baa9e8b94005d4027c8294af08ac41fb?s=128&d=identicon&r=PG&f=1', 'display_name': 'Paolo Forgia', 'link': 'https://stackoverflow.com/users/1685157/paolo-forgia'}	0	1494318938.0	1494318938	1494318046	answer	43864656	https://stackoverflow.com/a/43864656
{'reputation': 332, 'user_id': 7299528, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/--Wy-3JN3yQQ/AAAAAAAAAAI/AAAAAAAAAzo/OlMvjfKnUCE/photo.jpg?sz=128', 'display_name': 'Ace', 'link': 'https://stackoverflow.com/users/7299528/ace'}	0		1494318271	1494318271	answer	43864720	https://stackoverflow.com/a/43864720
{'reputation': 1448, 'user_id': 4733477, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/a98b66d8e87aa0c20e2bed1a9480a9b9?s=128&d=identicon&r=PG&f=1', 'display_name': 'athi', 'link': 'https://stackoverflow.com/users/4733477/athi'}	1		1494318062	1494318062	answer	43864659	https://stackoverflow.com/a/43864659
